# RMRT reduced dynamics serialized by upper-triangular density-matrix entries
# diagonal entries: p_i = real(σ[i,i])
# off-diagonal entries for i<j: c_ij = σ[i,j], with real, imag, abs, phase
# derivative columns use prefix p -> prime: trp, dp, cp

---- RMRT reduced dynamics: serialized upper-triangular matrix [exciton basis] ----
          time              tr_re              tr_im                 p1                 p2             c12_re             c12_im            c12_abs          c12_phase             trp_re             trp_im                dp1                dp2            cp12_re            cp12_im           cp12_abs         cp12_phase
      0.710000     1.00000000e+00     0.00000000e+00     1.70914624e-01     8.29085376e-01    -2.25101342e-01    -2.61737143e-01     3.45220142e-01    -2.28108358e+00    -2.77555756e-17    -6.17375342e-19     9.78671004e-02    -9.78671004e-02     2.78293336e-01    -1.76975411e-01     3.29799146e-01    -5.66421355e-01
      0.720000     1.00000000e+00     0.00000000e+00     1.71904868e-01     8.28095132e-01    -2.22315677e-01    -2.63479186e-01     3.44739818e-01    -2.27166207e+00     0.00000000e+00    -5.71305612e-19     1.00172317e-01    -1.00172317e-01     2.78779478e-01    -1.71409468e-01     3.27260146e-01    -5.51272083e-01
      0.730000     1.00000000e+00     0.00000000e+00     1.72918103e-01     8.27081897e-01    -2.19525420e-01    -2.65165735e-01     3.44244502e-01    -2.26230762e+00     0.00000000e+00     7.05426583e-19     1.02464970e-01    -1.02464970e-01     2.79211514e-01    -1.65874873e-01     3.24766906e-01    -5.36057562e-01
      0.740000     1.00000000e+00     0.00000000e+00     1.73954201e-01     8.26045799e-01    -2.16731103e-01    -2.66797115e-01     3.43734013e-01    -2.25301906e+00     0.00000000e+00     8.12983654e-19     1.04745191e-01    -1.04745191e-01     2.79590178e-01    -1.60374717e-01     3.22320830e-01    -5.20786327e-01
      0.750000     1.00000000e+00     0.00000000e+00     1.75013052e-01     8.24986948e-01    -2.13933271e-01    -2.68373695e-01     3.43208223e-01    -2.24379518e+00    -2.77555756e-17     2.17440222e-19     1.07017035e-01    -1.07017035e-01     2.79912363e-01    -1.54913887e-01     3.19920683e-01    -5.05478228e-01
      0.760000     1.00000000e+00     0.00000000e+00     1.76094604e-01     8.23905396e-01    -2.11132515e-01    -2.69895896e-01     3.42667089e-01    -2.23463483e+00     0.00000000e+00    -2.21488848e-18     1.09287227e-01    -1.09287227e-01     2.80172340e-01    -1.49498226e-01     3.17563001e-01    -4.90160098e-01
      0.770000     1.00000000e+00     0.00000000e+00     1.77198878e-01     8.22801122e-01    -2.08329492e-01    -2.71364201e-01     3.42110664e-01    -2.22553694e+00     0.00000000e+00    -1.21872094e-19     1.11563282e-01    -1.11563282e-01     2.80363585e-01    -1.44133430e-01     3.15243058e-01    -4.74859675e-01
      0.780000     1.00000000e+00     0.00000000e+00     1.78325968e-01     8.21674032e-01    -2.05524916e-01    -2.72779141e-01     3.41539092e-01    -2.21650055e+00    -5.55111512e-17    -1.66859287e-18     1.13851452e-01    -1.13851452e-01     2.80480788e-01    -1.38823929e-01     3.12956156e-01    -4.59599346e-01
      0.790000     1.00000000e+00     0.00000000e+00     1.79476015e-01     8.20523985e-01    -2.02719546e-01    -2.74141287e-01     3.40952576e-01    -2.20752478e+00     0.00000000e+00    -4.08322509e-20     1.16155017e-01    -1.16155017e-01     2.80521530e-01    -1.33572065e-01     3.10698930e-01    -4.44391268e-01
      0.800000     1.00000000e+00     0.00000000e+00     1.80649175e-01     8.19350825e-01    -1.99914143e-01    -2.75451216e-01     3.40351343e-01    -2.19860884e+00     0.00000000e+00    -3.88313976e-19     1.18473322e-01    -1.18473322e-01     2.80487233e-01    -1.28377765e-01     3.08470320e-01    -4.29235107e-01
