time itr a b c d source HEOM_C_re HEOM_C_im RMRT_gdd_re RMRT_gdd_im diff_re diff_im abs_diff ratio_re ratio_im abs_ratio
4.0400000000e+00 203 2 2 1 1 fd_gprime 1.610597859808e-03 -8.798736207812e-04 1.097836936288e-03 -5.168713611036e-04 -5.127609235200e-04 3.630022596775e-04 6.282470893049e-04 6.599825663608e-01 3.963117722029e-02 6.611713984346e-01
4.0400000000e+00 203 1 2 2 1 direct_gddot 1.610597859808e-03 -8.798736207812e-04 1.111536240326e-03 -5.088175818206e-04 -4.990616194813e-04 3.710560389606e-04 6.218883212349e-04 6.644293771926e-01 4.706097154027e-02 6.660939365576e-01
4.0400000000e+00 203 1 2 1 2 direct_gddot 1.610597859808e-03 -8.798736207812e-04 1.111536240326e-03 -5.088175818206e-04 -4.990616194813e-04 3.710560389606e-04 6.218883212349e-04 6.644293771926e-01 4.706097154027e-02 6.660939365576e-01
4.0600000000e+00 204 1 1 1 1 fd_gprime 4.736117656151e-03 -2.587352867302e-03 3.240754261565e-03 -1.759689921929e-03 -1.495363394586e-03 8.276629453728e-04 1.709133591330e-03 6.833095948592e-01 1.746814202134e-03 6.833118276354e-01
4.0600000000e+00 204 2 2 2 2 fd_gprime 4.736117656151e-03 -2.587352867302e-03 3.240754261565e-03 -1.759689921929e-03 -1.495363394586e-03 8.276629453728e-04 1.709133591330e-03 6.833095948592e-01 1.746814202134e-03 6.833118276354e-01
4.0600000000e+00 204 1 1 2 2 fd_gprime 1.578705885384e-03 -8.624509557673e-04 1.080251420521e-03 -5.865633073098e-04 -4.984544648623e-04 2.758876484575e-04 5.697111971100e-04 6.833095948592e-01 1.746814202046e-03 6.833118276354e-01
4.0600000000e+00 204 2 2 1 1 fd_gprime 1.578705885384e-03 -8.624509557673e-04 1.080251420521e-03 -5.865633073098e-04 -4.984544648623e-04 2.758876484575e-04 5.697111971100e-04 6.833095948592e-01 1.746814202046e-03 6.833118276354e-01
4.0600000000e+00 204 1 2 2 1 direct_gddot 1.578705885384e-03 -8.624509557673e-04 1.094295624557e-03 -5.937516259538e-04 -4.844102608270e-04 2.686993298135e-04 5.539428044814e-04 6.920766114661e-01 1.982959016188e-03 6.920794522776e-01
4.0600000000e+00 204 1 2 1 2 direct_gddot 1.578705885384e-03 -8.624509557673e-04 1.094295624557e-03 -5.937516259538e-04 -4.844102608270e-04 2.686993298135e-04 5.539428044814e-04 6.920766114661e-01 1.982959016189e-03 6.920794522776e-01
4.0800000000e+00 205 1 1 1 1 fd_gprime 4.642336243104e-03 -2.536119847906e-03 2.982428437026e-03 -1.864102932297e-03 -1.659907806077e-03 6.720169156087e-04 1.790782136258e-03 6.637207654026e-01 -3.895183722657e-02 6.648627678325e-01
4.0800000000e+00 205 2 2 2 2 fd_gprime 4.642336243104e-03 -2.536119847906e-03 2.982428437025e-03 -1.864102932297e-03 -1.659907806078e-03 6.720169156090e-04 1.790782136259e-03 6.637207654024e-01 -3.895183722658e-02 6.648627678324e-01
4.0800000000e+00 205 1 1 2 2 fd_gprime 1.547445414368e-03 -8.453732826353e-04 9.941428123408e-04 -6.213676440991e-04 -5.533026020271e-04 2.240056385362e-04 5.969273787539e-04 6.637207654020e-01 -3.895183722693e-02 6.648627678319e-01
4.0800000000e+00 205 2 2 1 1 fd_gprime 1.547445414368e-03 -8.453732826353e-04 9.941428123408e-04 -6.213676440991e-04 -5.533026020271e-04 2.240056385362e-04 5.969273787539e-04 6.637207654020e-01 -3.895183722693e-02 6.648627678319e-01
4.0800000000e+00 205 1 2 2 1 direct_gddot 1.547445414368e-03 -8.453732826353e-04 9.956068351929e-04 -6.370332341111e-04 -5.518385791750e-04 2.083400485242e-04 5.898570956468e-04 6.687087207397e-01 -4.635042184141e-02 6.703131468189e-01
4.0800000000e+00 205 1 2 1 2 direct_gddot 1.547445414368e-03 -8.453732826353e-04 9.956068351929e-04 -6.370332341111e-04 -5.518385791750e-04 2.083400485242e-04 5.898570956468e-04 6.687087207397e-01 -4.635042184141e-02 6.703131468189e-01
4.1000000000e+00 206 1 1 1 1 fd_gprime 4.550411826463e-03 -2.485901310264e-03 2.702413949726e-03 -1.739377548376e-03 -1.847997876737e-03 7.465237618884e-04 1.993086520824e-03 6.182045045017e-01 -4.451952226514e-02 6.198054511288e-01
4.1000000000e+00 206 2 2 2 2 fd_gprime 4.550411826463e-03 -2.485901310264e-03 2.702413949727e-03 -1.739377548376e-03 -1.847997876736e-03 7.465237618880e-04 1.993086520823e-03 6.182045045019e-01 -4.451952226513e-02 6.198054511289e-01
4.1000000000e+00 206 1 1 2 2 fd_gprime 1.516803942154e-03 -8.286337700881e-04 9.008046499052e-04 -5.797925161248e-04 -6.159992922491e-04 2.488412539633e-04 6.643621736112e-04 6.182045044998e-01 -4.451952226587e-02 6.198054511269e-01
4.1000000000e+00 206 2 2 1 1 fd_gprime 1.516803942154e-03 -8.286337700881e-04 9.008046499052e-04 -5.797925161248e-04 -6.159992922491e-04 2.488412539633e-04 6.643621736112e-04 6.182045044998e-01 -4.451952226587e-02 6.198054511269e-01
4.1000000000e+00 206 1 2 2 1 direct_gddot 1.516803942154e-03 -8.286337700881e-04 8.884100025608e-04 -5.894746891960e-04 -6.283939395936e-04 2.391590808921e-04 6.723659786836e-04 6.145968410855e-01 -5.287367038959e-02 6.168670051905e-01
4.1000000000e+00 206 1 2 1 2 direct_gddot 1.516803942154e-03 -8.286337700881e-04 8.884100025608e-04 -5.894746891960e-04 -6.283939395936e-04 2.391590808921e-04 6.723659786836e-04 6.145968410855e-01 -5.287367038959e-02 6.168670051905e-01
4.1200000000e+00 207 1 1 1 1 fd_gprime 4.460307635236e-03 -2.436677166292e-03 2.603747712750e-03 -1.472672208502e-03 -1.856559922486e-03 9.640049577901e-04 2.091917853174e-03 5.884985934725e-01 -8.674541434521e-03 5.885625219025e-01
4.1200000000e+00 207 2 2 2 2 fd_gprime 4.460307635236e-03 -2.436677166292e-03 2.603747712750e-03 -1.472672208503e-03 -1.856559922486e-03 9.640049577895e-04 2.091917853173e-03 5.884985934727e-01 -8.674541434576e-03 5.885625219027e-01
4.1200000000e+00 207 1 1 2 2 fd_gprime 1.486769211745e-03 -8.122257220975e-04 8.679159042527e-04 -4.908907361678e-04 -6.188533074927e-04 3.213349859296e-04 6.973059510552e-04 5.884985934741e-01 -8.674541433946e-03 5.885625219041e-01
4.1200000000e+00 207 2 2 1 1 fd_gprime 1.486769211745e-03 -8.122257220975e-04 8.679159042527e-04 -4.908907361678e-04 -6.188533074927e-04 3.213349859296e-04 6.973059510552e-04 5.884985934741e-01 -8.674541433946e-03 5.885625219041e-01
4.1200000000e+00 207 1 2 2 1 direct_gddot 1.486769211745e-03 -8.122257220975e-04 8.530880932330e-04 -4.857487261962e-04 -6.336811185123e-04 3.264769959013e-04 7.128386835826e-04 5.793626215002e-01 -1.020703312392e-02 5.794525267153e-01
4.1200000000e+00 207 1 2 1 2 direct_gddot 1.486769211745e-03 -8.122257220975e-04 8.530880932330e-04 -4.857487261962e-04 -6.336811185123e-04 3.264769959013e-04 7.128386835826e-04 5.793626215002e-01 -1.020703312392e-02 5.794525267153e-01
4.1400000000e+00 208 1 1 1 1 fd_gprime 4.371987626543e-03 -2.388427725677e-03 2.722491060483e-03 -1.280902385546e-03 -1.649496566061e-03 1.107525340131e-03 1.986819393019e-03 6.028495389745e-01 3.635878719940e-02 6.039449710432e-01
4.1400000000e+00 208 2 2 2 2 fd_gprime 4.371987626543e-03 -2.388427725677e-03 2.722491060483e-03 -1.280902385546e-03 -1.649496566060e-03 1.107525340131e-03 1.986819393019e-03 6.028495389746e-01 3.635878719946e-02 6.039449710433e-01
4.1400000000e+00 208 1 1 2 2 fd_gprime 1.457329208848e-03 -7.961425752256e-04 9.074970201622e-04 -4.269674618486e-04 -5.498321886856e-04 3.691751133769e-04 6.622731310054e-04 6.028495389751e-01 3.635878719981e-02 6.039449710438e-01
4.1400000000e+00 208 2 2 1 1 fd_gprime 1.457329208848e-03 -7.961425752256e-04 9.074970201622e-04 -4.269674618486e-04 -5.498321886856e-04 3.691751133769e-04 6.622731310054e-04 6.028495389751e-01 3.635878719981e-02 6.039449710438e-01
4.1400000000e+00 208 1 2 2 1 direct_gddot 1.457329208848e-03 -7.961425752256e-04 9.037805553847e-04 -4.118213245629e-04 -5.535486534631e-04 3.843212506627e-04 6.738834732071e-04 5.965127709299e-01 4.329007382629e-02 5.980815298723e-01
4.1400000000e+00 208 1 2 1 2 direct_gddot 1.457329208848e-03 -7.961425752256e-04 9.037805553847e-04 -4.118213245629e-04 -5.535486534631e-04 3.843212506627e-04 6.738834732071e-04 5.965127709299e-01 4.329007382629e-02 5.980815298723e-01
4.1600000000e+00 209 1 1 1 1 fd_gprime 4.285416471203e-03 -2.341133687997e-03 2.896297522015e-03 -1.310838383486e-03 -1.389118949188e-03 1.030295304512e-03 1.729496998983e-03 6.492025051304e-01 4.877739958576e-02 6.510323550930e-01
4.1600000000e+00 209 2 2 2 2 fd_gprime 4.285416471203e-03 -2.341133687997e-03 2.896297522015e-03 -1.310838383485e-03 -1.389118949188e-03 1.030295304512e-03 1.729496998983e-03 6.492025051303e-01 4.877739958582e-02 6.510323550929e-01
4.1600000000e+00 209 1 1 2 2 fd_gprime 1.428472157068e-03 -7.803778959991e-04 9.654325073397e-04 -4.369461278284e-04 -4.630396497279e-04 3.434317681708e-04 5.764989996601e-04 6.492025051310e-01 4.877739958629e-02 6.510323550937e-01
4.1600000000e+00 209 2 2 1 1 fd_gprime 1.428472157068e-03 -7.803778959991e-04 9.654325073397e-04 -4.369461278284e-04 -4.630396497279e-04 3.434317681708e-04 5.764989996601e-04 6.492025051310e-01 4.877739958629e-02 6.510323550937e-01
4.1600000000e+00 209 1 2 2 1 direct_gddot 1.428472157068e-03 -7.803778959991e-04 9.760677830570e-04 -4.257314919916e-04 -4.524043740106e-04 3.546464040076e-04 5.748424040547e-04 6.516333362173e-01 5.795615929855e-02 6.542055649949e-01
4.1600000000e+00 209 1 2 1 2 direct_gddot 1.428472157068e-03 -7.803778959991e-04 9.760677830570e-04 -4.257314919916e-04 -4.524043740106e-04 3.546464040076e-04 5.748424040547e-04 6.516333362173e-01 5.795615929855e-02 6.542055649949e-01
4.1800000000e+00 210 1 1 1 1 fd_gprime 4.200559539597e-03 -2.294776135009e-03 2.914968780929e-03 -1.505361044497e-03 -1.285590758668e-03 7.894150905122e-04 1.508615187482e-03 6.852242803921e-01 1.596817772569e-02 6.854103129795e-01
4.1800000000e+00 210 2 2 2 2 fd_gprime 4.200559539597e-03 -2.294776135009e-03 2.914968780929e-03 -1.505361044497e-03 -1.285590758668e-03 7.894150905122e-04 1.508615187482e-03 6.852242803921e-01 1.596817772569e-02 6.854103129795e-01
4.1800000000e+00 210 1 1 2 2 fd_gprime 1.400186513199e-03 -7.649253783363e-04 9.716562603120e-04 -5.017870148324e-04 -4.285302528870e-04 2.631383635039e-04 5.028717291585e-04 6.852242803934e-01 1.596817772634e-02 6.854103129809e-01
4.1800000000e+00 210 2 2 1 1 fd_gprime 1.400186513199e-03 -7.649253783363e-04 9.716562603120e-04 -5.017870148324e-04 -4.285302528870e-04 2.631383635039e-04 5.028717291585e-04 6.852242803934e-01 1.596817772634e-02 6.854103129809e-01
4.1800000000e+00 210 1 2 2 1 direct_gddot 1.400186513199e-03 -7.649253783363e-04 9.867109528561e-04 -5.047065809976e-04 -4.134755603428e-04 2.602187973387e-04 4.885446361278e-04 6.943821702942e-01 1.888602916500e-02 6.946389569555e-01
4.1800000000e+00 210 1 2 1 2 direct_gddot 1.400186513199e-03 -7.649253783363e-04 9.867109528561e-04 -5.047065809976e-04 -4.134755603428e-04 2.602187973387e-04 4.885446361278e-04 6.943821702942e-01 1.888602916500e-02 6.946389569555e-01
4.2000000000e+00 211 1 1 1 1 fd_gprime 4.117382887821e-03 -2.249336523072e-03 2.713388269398e-03 -1.657708461317e-03 -1.403994618423e-03 5.916280617542e-04 1.523556579854e-03 6.769290021731e-01 -3.280417121337e-02 6.777233857792e-01
4.2000000000e+00 211 2 2 2 2 fd_gprime 4.117382887821e-03 -2.249336523072e-03 2.713388269399e-03 -1.657708461317e-03 -1.403994618423e-03 5.916280617542e-04 1.523556579853e-03 6.769290021732e-01 -3.280417121330e-02 6.777233857793e-01
4.2000000000e+00 211 1 1 2 2 fd_gprime 1.372460962607e-03 -7.497788410239e-04 9.044627564615e-04 -5.525694871058e-04 -4.679982061456e-04 1.972093539181e-04 5.078521932889e-04 6.769290021705e-01 -3.280417121472e-02 6.777233857767e-01
4.2000000000e+00 211 2 2 1 1 fd_gprime 1.372460962607e-03 -7.497788410239e-04 9.044627564615e-04 -5.525694871058e-04 -4.679982061456e-04 1.972093539181e-04 5.078521932889e-04 6.769290021705e-01 -3.280417121472e-02 6.777233857767e-01
4.2000000000e+00 211 1 2 2 1 direct_gddot 1.372460962607e-03 -7.497788410239e-04 9.100528607299e-04 -5.667855462844e-04 -4.624081018771e-04 1.829932947395e-04 4.973005113623e-04 6.844238790276e-01 -3.906778040240e-02 6.855379913970e-01
4.2000000000e+00 211 1 2 1 2 direct_gddot 1.372460962607e-03 -7.497788410239e-04 9.100528607299e-04 -5.667855462844e-04 -4.624081018771e-04 1.829932947395e-04 4.973005113623e-04 6.844238790276e-01 -3.906778040240e-02 6.855379913970e-01
4.2200000000e+00 212 1 1 1 1 fd_gprime 4.035853244105e-03 -2.204796675735e-03 2.429755427207e-03 -1.602242520560e-03 -1.606097816898e-03 6.025541551748e-04 1.715407154982e-03 6.306966793711e-01 -5.245100990599e-02 6.328739288436e-01
4.2200000000e+00 212 2 2 2 2 fd_gprime 4.035853244105e-03 -2.204796675735e-03 2.429755427206e-03 -1.602242520560e-03 -1.606097816899e-03 6.025541551752e-04 1.715407154983e-03 6.306966793710e-01 -5.245100990600e-02 6.328739288434e-01
4.2200000000e+00 212 1 1 2 2 fd_gprime 1.345284414702e-03 -7.349322252451e-04 8.099184757332e-04 -5.340808401862e-04 -5.353659389684e-04 2.008513850589e-04 5.718023849964e-04 6.306966793696e-01 -5.245100990638e-02 6.328739288421e-01
4.2200000000e+00 212 2 2 1 1 fd_gprime 1.345284414702e-03 -7.349322252451e-04 8.099184757332e-04 -5.340808401862e-04 -5.353659389684e-04 2.008513850589e-04 5.718023849964e-04 6.306966793696e-01 -5.245100990638e-02 6.328739288421e-01
4.2200000000e+00 212 1 2 2 1 direct_gddot 1.345284414702e-03 -7.349322252451e-04 8.009602783515e-04 -5.464376755279e-04 -5.443241363501e-04 1.884945497172e-04 5.760372910553e-04 6.294328523145e-01 -6.232673761602e-02 6.325111364985e-01
4.2200000000e+00 212 1 2 1 2 direct_gddot 1.345284414702e-03 -7.349322252451e-04 8.009602783515e-04 -5.464376755279e-04 -5.443241363501e-04 1.884945497172e-04 5.760372910553e-04 6.294328523145e-01 -6.232673761602e-02 6.325111364985e-01
4.2400000000e+00 213 1 1 1 1 fd_gprime 3.955937995503e-03 -2.161138776467e-03 2.277074597805e-03 -1.365744963637e-03 -1.678863397698e-03 7.953938128298e-04 1.857749613274e-03 5.885605409564e-01 -2.370713504215e-02 5.890378074647e-01
4.2400000000e+00 213 2 2 2 2 fd_gprime 3.955937995503e-03 -2.161138776467e-03 2.277074597804e-03 -1.365744963637e-03 -1.678863397699e-03 7.953938128298e-04 1.857749613274e-03 5.885605409563e-01 -2.370713504222e-02 5.890378074646e-01
4.2400000000e+00 213 1 1 2 2 fd_gprime 1.318645998501e-03 -7.203795921556e-04 7.590248659366e-04 -4.552483212128e-04 -5.596211325644e-04 2.651312709428e-04 6.192498710896e-04 5.885605409575e-01 -2.370713504190e-02 5.890378074658e-01
4.2400000000e+00 213 2 2 1 1 fd_gprime 1.318645998501e-03 -7.203795921556e-04 7.590248659366e-04 -4.552483212128e-04 -5.596211325644e-04 2.651312709428e-04 6.192498710896e-04 5.885605409575e-01 -2.370713504190e-02 5.890378074658e-01
4.2400000000e+00 213 1 2 2 1 direct_gddot 1.318645998501e-03 -7.203795921556e-04 7.438074217363e-04 -4.544174777080e-04 -5.748385767647e-04 2.659621144476e-04 6.333839559527e-04 5.794077451650e-01 -2.807725697144e-02 5.800876377895e-01
4.2400000000e+00 213 1 2 1 2 direct_gddot 1.318645998501e-03 -7.203795921556e-04 7.438074217364e-04 -4.544174777080e-04 -5.748385767647e-04 2.659621144476e-04 6.333839559527e-04 5.794077451650e-01 -2.807725697144e-02 5.800876377895e-01
4.2600000000e+00 214 1 1 1 1 fd_gprime 3.877605174850e-03 -2.118345361525e-03 2.347351374764e-03 -1.141065982502e-03 -1.530253800086e-03 9.772793790225e-04 1.815695920946e-03 5.900297277564e-01 2.806390788780e-02 5.906967602435e-01
4.2600000000e+00 214 2 2 2 2 fd_gprime 3.877605174850e-03 -2.118345361525e-03 2.347351374763e-03 -1.141065982502e-03 -1.530253800087e-03 9.772793790229e-04 1.815695920947e-03 5.900297277562e-01 2.806390788779e-02 5.906967602433e-01
4.2600000000e+00 214 1 1 2 2 fd_gprime 1.292535058283e-03 -7.061151205082e-04 7.824504582556e-04 -3.803553275011e-04 -5.100846000277e-04 3.257597930071e-04 6.052319736476e-04 5.900297277571e-01 2.806390788790e-02 5.906967602443e-01
4.2600000000e+00 214 2 2 1 1 fd_gprime 1.292535058283e-03 -7.061151205082e-04 7.824504582556e-04 -3.803553275011e-04 -5.100846000277e-04 3.257597930071e-04 6.052319736476e-04 5.900297277571e-01 2.806390788790e-02 5.906967602443e-01
4.2600000000e+00 214 1 2 2 1 direct_gddot 1.292535058283e-03 -7.061151205082e-04 7.749186909357e-04 -3.671931322885e-04 -5.176163673476e-04 3.389219882197e-04 6.187041440341e-04 5.812575076952e-01 3.345486261816e-02 5.822194758722e-01
4.2600000000e+00 214 1 2 1 2 direct_gddot 1.292535058283e-03 -7.061151205082e-04 7.749186909357e-04 -3.671931322885e-04 -5.176163673476e-04 3.389219882197e-04 6.187041440341e-04 5.812575076952e-01 3.345486261816e-02 5.822194758722e-01
4.2800000000e+00 215 1 1 1 1 fd_gprime 3.800823447972e-03 -2.076399312972e-03 2.528443433093e-03 -1.108931034956e-03 -1.272380014879e-03 9.674682780155e-04 1.598419773160e-03 6.350861341592e-01 5.518840339760e-02 6.374795350997e-01
4.2800000000e+00 215 2 2 2 2 fd_gprime 3.800823447972e-03 -2.076399312972e-03 2.528443433093e-03 -1.108931034956e-03 -1.272380014879e-03 9.674682780155e-04 1.598419773160e-03 6.350861341592e-01 5.518840339760e-02 6.374795350997e-01
4.2800000000e+00 215 1 1 2 2 fd_gprime 1.266941149324e-03 -6.921331043240e-04 8.428144776963e-04 -3.696436783182e-04 -4.241266716279e-04 3.224894260058e-04 5.328065910550e-04 6.350861341581e-01 5.518840339748e-02 6.374795350985e-01
4.2800000000e+00 215 2 2 1 1 fd_gprime 1.266941149324e-03 -6.921331043240e-04 8.428144776963e-04 -3.696436783182e-04 -4.241266716279e-04 3.224894260058e-04 5.328065910550e-04 6.350861341581e-01 5.518840339748e-02 6.374795350985e-01
4.2800000000e+00 215 1 2 2 1 direct_gddot 1.266941149324e-03 -6.921331043240e-04 8.497450633860e-04 -3.562930013608e-04 -4.171960859382e-04 3.358401029632e-04 5.355755305094e-04 6.348655200562e-01 6.560560599701e-02 6.382462879598e-01
4.2800000000e+00 215 1 2 1 2 direct_gddot 1.266941149324e-03 -6.921331043240e-04 8.497450633860e-04 -3.562930013608e-04 -4.171960859382e-04 3.358401029632e-04 5.355755305094e-04 6.348655200561e-01 6.560560599701e-02 6.382462879598e-01
4.3000000000e+00 216 1 1 1 1 fd_gprime 3.725562101156e-03 -2.035283851830e-03 2.608657719700e-03 -1.272519214679e-03 -1.116904381456e-03 7.627646371508e-04 1.352510735263e-03 6.829720401280e-01 3.154497137712e-02 6.837001483222e-01
4.3000000000e+00 216 2 2 2 2 fd_gprime 3.725562101156e-03 -2.035283851830e-03 2.608657719701e-03 -1.272519214680e-03 -1.116904381455e-03 7.627646371505e-04 1.352510735263e-03 6.829720401282e-01 3.154497137713e-02 6.837001483223e-01
4.3000000000e+00 216 1 1 2 2 fd_gprime 1.241854033719e-03 -6.784279506100e-04 8.695525732325e-04 -4.241730715602e-04 -3.723014604860e-04 2.542548790498e-04 4.508369117549e-04 6.829720401276e-01 3.154497137658e-02 6.837001483218e-01
4.3000000000e+00 216 2 2 1 1 fd_gprime 1.241854033719e-03 -6.784279506100e-04 8.695525732325e-04 -4.241730715602e-04 -3.723014604860e-04 2.542548790498e-04 4.508369117549e-04 6.829720401276e-01 3.154497137658e-02 6.837001483218e-01
4.3000000000e+00 216 1 2 2 1 direct_gddot 1.241854033719e-03 -6.784279506100e-04 8.844142246161e-04 -4.228371647169e-04 -3.574398091025e-04 2.555907858931e-04 4.394199209921e-04 6.917360769860e-01 3.740852233387e-02 6.927468496841e-01
4.3000000000e+00 216 1 2 1 2 direct_gddot 1.241854033719e-03 -6.784279506100e-04 8.844142246161e-04 -4.228371647169e-04 -3.574398091025e-04 2.555907858931e-04 4.394199209921e-04 6.917360769860e-01 3.740852233387e-02 6.927468496841e-01
4.3200000000e+00 217 1 1 1 1 fd_gprime 3.651791028857e-03 -1.994982531367e-03 2.471549407826e-03 -1.456190964887e-03 -1.180241621031e-03 5.387915664792e-04 1.297407659960e-03 6.890147406458e-01 -2.235029135018e-02 6.893771452192e-01
4.3200000000e+00 217 2 2 2 2 fd_gprime 3.651791028857e-03 -1.994982531367e-03 2.471549407826e-03 -1.456190964887e-03 -1.180241621031e-03 5.387915664792e-04 1.297407659960e-03 6.890147406458e-01 -2.235029135018e-02 6.893771452192e-01
4.3200000000e+00 217 1 1 2 2 fd_gprime 1.217263676286e-03 -6.649941771222e-04 8.238498026104e-04 -4.853969882963e-04 -3.934138736753e-04 1.795971888259e-04 4.324692199849e-04 6.890147406471e-01 -2.235029134991e-02 6.893771452205e-01
4.3200000000e+00 217 2 2 1 1 fd_gprime 1.217263676286e-03 -6.649941771222e-04 8.238498026104e-04 -4.853969882963e-04 -3.934138736753e-04 1.795971888259e-04 4.324692199849e-04 6.890147406471e-01 -2.235029134991e-02 6.893771452205e-01
4.3200000000e+00 217 1 2 2 1 direct_gddot 1.217263676286e-03 -6.649941771222e-04 8.329083960895e-04 -4.971622859339e-04 -3.843552801962e-04 1.678318911882e-04 4.194001968460e-04 6.988125886722e-01 -2.666306750094e-02 6.993210659313e-01
4.3200000000e+00 217 1 2 1 2 direct_gddot 1.217263676286e-03 -6.649941771222e-04 8.329083960894e-04 -4.971622859339e-04 -3.843552801962e-04 1.678318911882e-04 4.194001968460e-04 6.988125886722e-01 -2.666306750094e-02 6.993210659313e-01
