# RMRT reduced dynamics serialized by upper-triangular density-matrix entries
# diagonal entries: p_i = real(σ[i,i])
# off-diagonal entries for i<j: c_ij = σ[i,j], with real, imag, abs, phase
# derivative columns use prefix p -> prime: trp, dp, cp

---- RMRT reduced dynamics: serialized upper-triangular matrix [exciton basis] ----
          time              tr_re              tr_im                 p1                 p2             c12_re             c12_im            c12_abs          c12_phase             trp_re             trp_im                dp1                dp2            cp12_re            cp12_im           cp12_abs         cp12_phase
      0.460000     1.00000000e+00     0.00000000e+00     1.62810000e-01     8.37190000e-01    -2.69160308e-01    -2.10400466e-01     3.41636689e-01    -2.47811523e+00     0.00000000e+00     0.00000000e+00     6.18387861e-02    -6.18387861e-02     3.42711519e-01    -3.59645132e-01     4.96785473e-01    -8.09503201e-01
      0.470000     1.00000000e+00     0.00000000e+00     1.63428388e-01     8.36571612e-01    -2.65733192e-01    -2.13996917e-01     3.41187354e-01    -2.46362383e+00     0.00000000e+00     0.00000000e+00     6.26346895e-02    -6.26346895e-02     3.47839434e-01    -3.53616909e-01     4.96021361e-01    -7.93634378e-01
      0.480000     1.00000000e+00     0.00000000e+00     1.64054735e-01     8.35945265e-01    -2.62254798e-01    -2.17533087e-01     3.40731893e-01    -2.44913736e+00     0.00000000e+00     0.00000000e+00     6.34061827e-02    -6.34061827e-02     3.52849801e-01    -3.47493188e-01     4.95231762e-01    -7.77749757e-01
      0.490000     1.00000000e+00     0.00000000e+00     1.64688796e-01     8.35311204e-01    -2.58726300e-01    -2.21008018e-01     3.40270249e-01    -2.43465635e+00     0.00000000e+00     0.00000000e+00     6.41571731e-02    -6.41571731e-02     3.57744824e-01    -3.41275629e-01     4.94419269e-01    -7.61842131e-01
      0.500000     1.00000000e+00     0.00000000e+00     1.65330368e-01     8.34669632e-01    -2.55148852e-01    -2.24420775e-01     3.39802326e-01    -2.42018130e+00     0.00000000e+00     0.00000000e+00     6.48924044e-02    -6.48924044e-02     3.62525732e-01    -3.34969094e-01     4.93588087e-01    -7.45910682e-01
      0.510000     1.00000000e+00     0.00000000e+00     1.65979292e-01     8.34020708e-01    -2.51523595e-01    -2.27770466e-01     3.39328018e-01    -2.40571255e+00     0.00000000e+00     0.00000000e+00     6.56163955e-02    -6.56163955e-02     3.67192342e-01    -3.28581072e-01     4.92743074e-01    -7.29960995e-01
      0.520000     1.00000000e+00     0.00000000e+00     1.66635456e-01     8.33364544e-01    -2.47851671e-01    -2.31056276e-01     3.38847242e-01    -2.39125032e+00     0.00000000e+00     0.00000000e+00     6.63324620e-02    -6.63324620e-02     3.71743007e-01    -3.22120501e-01     4.91888687e-01    -7.14003480e-01
      0.530000     1.00000000e+00     0.00000000e+00     1.67298781e-01     8.32701219e-01    -2.44134241e-01    -2.34277481e-01     3.38359965e-01    -2.37679467e+00     0.00000000e+00     0.00000000e+00     6.70420366e-02    -6.70420366e-02     3.76174923e-01    -3.15596291e-01     4.91028096e-01    -6.98050657e-01
      0.540000     1.00000000e+00     0.00000000e+00     1.67969201e-01     8.32030799e-01    -2.40372492e-01    -2.37433444e-01     3.37866209e-01    -2.36234554e+00     0.00000000e+00     0.00000000e+00     6.77444326e-02    -6.77444326e-02     3.80484712e-01    -3.09015889e-01     4.90162663e-01    -6.82113978e-01
      0.550000     1.00000000e+00     0.00000000e+00     1.68646645e-01     8.31353355e-01    -2.36567645e-01    -2.40523603e-01     3.37366054e-01    -2.34790285e+00     0.00000000e+00     0.00000000e+00     6.84370950e-02    -6.84370950e-02     3.84669118e-01    -3.02384241e-01     4.89291896e-01    -6.66201007e-01
