PHASE_TRACE itr t a b abs_c REAL_c IMAG_c REAL_rhs_diag IMAG_rhs_diag REAL_rhs_local_raw IMAG_rhs_local_raw REAL_rhs_local_app IMAG_rhs_local_app REAL_rhs_mem_core_app IMAG_rhs_mem_core_app REAL_rhs_L0Q_raw IMAG_rhs_L0Q_raw REAL_rhs_L0Q_app IMAG_rhs_L0Q_app REAL_rhs_total IMAG_rhs_total REAL_rhs_heom_fd IMAG_rhs_heom_fd omega_total omega_heom_fd omega_diag omega_local_raw omega_local_app omega_mem_core_app omega_L0Q_raw omega_L0Q_app omega_L0Q_A_raw omega_L0Q_B_raw growth_total growth_heom_fd growth_L0Q_raw growth_L0Q_app
PHASE_TRACE 3174 3.1730000000e+01 1 2 +8.669871109286e-03 +8.663954350000e-03 -3.202500160000e-04 -3.012544883332e-03 +1.238077676407e-02 +1.635293961355e-17 -9.872819887400e-02 +1.635293961355e-17 -9.872819887400e-02 -1.722865014715e-18 +9.548023144986e-05 +1.611016396532e-03 +8.444444406703e-02 +1.611016396532e-03 +8.444444406703e-02 -1.401528486800e-03 -1.807497811449e-03 -1.438613670000e-05 +5.498858770000e-05 -2.143093355995e-01 +6.276870907753e-03 +1.414213562373e+00 -1.137973338999e+01 -1.137973338999e+01 +1.100536209822e-02 +9.740205129917e+00 +9.740205129917e+00 -1.800197938500e+00 +1.154040306842e+01 -1.538438298265e-01 -1.892473580339e-03 -1.740873036995e-01 -1.740873036995e-01 
PHASE_TRACE 3175 3.1740000000e+01 1 2 +8.669707226943e-03 +8.663810650000e-03 -3.197005190000e-04 -3.013257872078e-03 +1.238035350634e-02 +8.176599397558e-18 -9.872842293671e-02 +8.176599397558e-18 -9.872842293671e-02 -1.804180177652e-19 +9.548779752726e-05 +1.611851256684e-03 +8.444546152630e-02 +1.611851256684e-03 +8.444546152630e-02 -1.401406615394e-03 -1.807120106555e-03 -1.435210460000e-05 +5.491075310000e-05 -2.142596813014e-01 +6.268281347331e-03 +1.414213562373e+00 -1.138000068909e+01 -1.138000068909e+01 +1.100646773580e-02 +9.740520977679e+00 +9.740520977679e+00 -1.799963160350e+00 +1.154048413803e+01 -1.538477395142e-01 -1.887861826710e-03 -1.733877177026e-01 -1.733877177026e-01 
PHASE_TRACE 3176 3.1750000000e+01 1 2 +8.669543757152e-03 +8.663667300000e-03 -3.191518010000e-04 -3.013968847022e-03 +1.237993101724e-02 +1.635345753259e-17 -9.872843702164e-02 +1.635345753259e-17 -9.872843702164e-02 -1.812650507124e-19 +9.551810481609e-05 +1.612704956256e-03 +8.444648738605e-02 +1.612704956256e-03 +8.444648738605e-02 -1.401263890766e-03 -1.806500513531e-03 -1.431840050000e-05 +5.483310980000e-05 -2.141820583295e-01 +6.259711102160e-03 +1.414213562373e+00 -1.138024317232e+01 -1.138024317232e+01 +1.101019415437e-02 +9.740837357460e+00 +9.740837357460e+00 -1.799727441193e+00 +1.154056479865e+01 -1.538502408914e-01 -1.883290067244e-03 -1.726867823774e-01 -1.726867823774e-01 
PHASE_TRACE 3177 3.1760000000e+01 1 2 +8.669380689595e-03 +8.663524290000e-03 -3.186038570000e-04 -3.014679685123e-03 +1.237950934974e-02 +1.635371577047e-17 -9.872823778099e-02 +1.635371577047e-17 -9.872823778099e-02 -1.643243917673e-19 +9.552346340087e-05 +1.613580176515e-03 +8.444752205263e-02 +1.613580176515e-03 +8.444752205263e-02 -1.401099508608e-03 -1.805682915221e-03 -1.428502330000e-05 +5.475565300000e-05 -2.140815205376e-01 +6.251159642890e-03 +1.414213562373e+00 -1.138046046611e+01 -1.138046046611e+01 +1.101104428939e-02 +9.741154338914e+00 +9.741154338914e+00 -1.799491406955e+00 +1.154064574587e+01 -1.538510502004e-01 -1.878758150622e-03 -1.719841853754e-01 -1.719841853754e-01 
PHASE_TRACE 3178 3.1770000000e+01 1 2 +8.669218004180e-03 +8.663381600000e-03 -3.180566880000e-04 -3.015392048534e-03 +1.237908853718e-02 +0.000000000000e+00 -9.872787413648e-02 +0.000000000000e+00 -9.872787413648e-02 -1.668654906091e-19 +9.546238840950e-05 +1.614473960927e-03 +8.444856333474e-02 +1.614473960927e-03 +8.444856333474e-02 -1.400918087606e-03 -1.804759876152e-03 -1.425197220000e-05 +5.467837800000e-05 -2.139687572239e-01 +6.242626455932e-03 +1.414213562373e+00 -1.138065823468e+01 -1.138065823468e+01 +1.100423589849e-02 +9.741471679182e+00 +9.741471679182e+00 -1.799255837137e+00 +1.154072751632e+01 -1.538503040600e-01 -1.874265967344e-03 -1.712802605393e-01 -1.712802605393e-01 
PHASE_TRACE 3179 3.1780000000e+01 1 2 +8.669055720607e-03 +8.663239250000e-03 -3.175102900000e-04 -3.016107010708e-03 +1.237866864460e-02 +2.985812577738e-17 -9.872743526708e-02 +2.985812577738e-17 -9.872743526708e-02 -1.609362599783e-19 +9.530976124154e-05 +1.615378439597e-03 +8.444960698268e-02 +1.615378439597e-03 +8.444960698268e-02 -1.400728571111e-03 -1.803849878546e-03 -1.421924610000e-05 +5.460128030000e-05 -2.138574633046e-01 +6.234111024638e-03 +1.414213562373e+00 -1.138084673144e+01 -1.138084673144e+01 +1.098687291699e-02 +9.741788832846e+00 +9.741788832846e+00 -1.799021459540e+00 +1.154081029239e+01 -1.538485302618e-01 -1.869813361016e-03 -1.705758914414e-01 -1.705758914414e-01 
PHASE_TRACE 3180 3.1790000000e+01 1 2 +8.668893818713e-03 +8.663097220000e-03 -3.169646620000e-04 -3.016824753751e-03 +1.237824964957e-02 -1.635448793058e-17 -9.872702873917e-02 -1.635448793058e-17 -9.872702873917e-02 -1.600892270311e-19 +9.506297592793e-05 +1.616282760794e-03 +8.445064773116e-02 +1.616282760794e-03 +8.445064773116e-02 -1.400541992957e-03 -1.803068382510e-03 -1.418684410000e-05 +5.452435520000e-05 -2.137609960866e-01 +6.225612836090e-03 +1.414213562373e+00 -1.138103838248e+01 -1.138103838248e+01 +1.095865429767e-02 +9.742105169720e+00 +9.742105169720e+00 -1.798788791271e+00 +1.154089396099e+01 -1.538465143859e-01 -1.865400209411e-03 -1.698723071117e-01 -1.698723071117e-01 
PHASE_TRACE 3181 3.1800000000e+01 1 2 +8.668732298322e-03 +8.662955510000e-03 -3.164198030000e-04 -3.017544550885e-03 +1.237783152439e-02 +0.000000000000e+00 -9.872675414220e-02 +0.000000000000e+00 -9.872675414220e-02 +2.912099272660e-18 +9.474256661959e-05 +1.617175752191e-03 +8.445168059067e-02 +1.617175752191e-03 +8.445168059067e-02 -1.400368798693e-03 -1.802499460520e-03 -1.415476490000e-05 +5.444759810000e-05 -2.136890923188e-01 +6.217131376236e-03 +1.414213562373e+00 -1.138124466912e+01 -1.138124466912e+01 +1.092194654475e-02 +9.742420067880e+00 +9.742420067880e+00 -1.798557998667e+00 +1.154097806655e+01 -1.538451094041e-01 -1.861026339877e-03 -1.691707737318e-01 -1.691707737318e-01 
PHASE_TRACE 3182 3.1810000000e+01 1 2 +8.668571159184e-03 +8.662814120000e-03 -3.158757100000e-04 -3.018264940172e-03 +1.237741421382e-02 +1.635500046504e-17 -9.872667869178e-02 +1.635500046504e-17 -9.872667869178e-02 -1.202786785101e-19 +9.438716508378e-05 +1.618048659141e-03 +8.445270207039e-02 +1.618048659141e-03 +8.445270207039e-02 -1.400216281030e-03 -1.802175242478e-03 -1.412300750000e-05 +5.437100450000e-05 -2.136454878936e-01 +6.208666141661e-03 +1.414213562373e+00 -1.138147334169e+01 -1.138147334169e+01 +1.088120270462e-02 +9.742733088721e+00 +9.742733088721e+00 -1.798328860177e+00 +1.154106194890e+01 -1.538450256917e-01 -1.856691613470e-03 -1.684722830690e-01 -1.684722830690e-01 
PHASE_TRACE 3183 3.1820000000e+01 1 2 +8.668410401161e-03 +8.662673050000e-03 -3.153323830000e-04 -3.018984077058e-03 +1.237699765044e-02 +1.635525603838e-17 -9.872682077675e-02 +1.635525603838e-17 -9.872682077675e-02 -1.321371397717e-19 +9.404402643036e-05 +1.618897289269e-03 +8.445371103352e-02 +1.618897289269e-03 +8.445371103352e-02 -1.400086787789e-03 -1.802068066348e-03 -1.409157070000e-05 +5.429456990000e-05 -2.136270049808e-01 +6.200216628967e-03 +1.414213562373e+00 -1.138172652189e+01 -1.138172652189e+01 +1.084187033905e-02 +9.743044084202e+00 +9.743044084202e+00 -1.798100822585e+00 +1.154114490679e+01 -1.538466553618e-01 -1.852395870433e-03 -1.677773143564e-01 -1.677773143564e-01 
PHASE_TRACE 3184 3.1830000000e+01 1 2 +8.668250014013e-03 +8.662532290000e-03 -3.147898190000e-04 -3.019700190993e-03 +1.237658175463e-02 +0.000000000000e+00 -9.872714547762e-02 +0.000000000000e+00 -9.872714547762e-02 +1.382357769919e-18 +9.375744652514e-05 +1.619723034233e-03 +8.445470897521e-02 +1.619723034233e-03 +8.445470897521e-02 -1.399977156760e-03 -1.802097301255e-03 -1.406045310000e-05 +5.421828980000e-05 -2.136243358886e-01 +6.191782343274e-03 +1.414213562373e+00 -1.138200019919e+01 -1.138200019919e+01 +1.080905631235e-02 +9.743353244616e+00 +9.743353244616e+00 -1.797873136568e+00 +1.154122638118e+01 -1.538499766714e-01 -1.848138928337e-03 -1.670857113877e-01 -1.670857113877e-01 
PHASE_TRACE 3185 3.1840000000e+01 1 2 +8.668089997565e-03 +8.662391840000e-03 -3.142480170000e-04 -3.020412020178e-03 +1.237616648052e-02 +0.000000000000e+00 -9.872757314843e-02 +0.000000000000e+00 -9.872757314843e-02 -3.189926079360e-18 +9.355791000410e-05 +1.620532536921e-03 +8.445569965578e-02 +1.620532536921e-03 +8.445569965578e-02 -1.399879483256e-03 -1.802149102121e-03 -1.402965360000e-05 +5.414215970000e-05 -2.136243229238e-01 +6.183362780765e-03 +1.414213562373e+00 -1.138228519291e+01 -1.138228519291e+01 +1.078627560426e-02 +9.743661032004e+00 +9.743661032004e+00 -1.797645038150e+00 +1.154130607015e+01 -1.538545574953e-01 -1.843920638465e-03 -1.663967235989e-01 -1.663967235989e-01 
PHASE_TRACE 3186 3.1850000000e+01 1 2 +8.667930351607e-03 +8.662251700000e-03 -3.137069750000e-04 -3.021119121047e-03 +1.237575181179e-02 +0.000000000000e+00 -9.872799895309e-02 +0.000000000000e+00 -9.872799895309e-02 -1.245138432464e-19 +9.345462745052e-05 +1.621336051413e-03 +8.445668817927e-02 +1.621336051413e-03 +8.445668817927e-02 -1.399783069633e-03 -1.802104334580e-03 -1.399917070000e-05 +5.406617540000e-05 -2.136131860360e-01 +6.174957474021e-03 +1.414213562373e+00 -1.138256941746e+01 -1.138256941746e+01 +1.077459075054e-02 +9.743968078305e+00 +9.743968078305e+00 -1.797415936987e+00 +1.154138401529e+01 -1.538596625196e-01 -1.839740806646e-03 -1.657091884005e-01 -1.657091884005e-01 
PHASE_TRACE 3187 3.1860000000e+01 1 2 +8.667771066010e-03 +8.662111860000e-03 -3.131666930000e-04 -3.021821968969e-03 +1.237533775232e-02 +0.000000000000e+00 -9.872831856402e-02 +0.000000000000e+00 -9.872831856402e-02 -1.636467654095e-18 +9.343328861241e-05 +1.622144932922e-03 +8.445767974290e-02 +1.622144932922e-03 +8.445767974290e-02 -1.399677036046e-03 -1.801867780190e-03 -1.396900300000e-05 +5.399033240000e-05 -2.135799012475e-01 +6.166565927065e-03 +1.414213562373e+00 -1.138284085784e+01 -1.138284085784e+01 +1.077235255871e-02 +9.744275041664e+00 +9.744275041664e+00 -1.797185564059e+00 +1.154146060572e+01 -1.538644323951e-01 -1.835599252876e-03 -1.650218192354e-01 -1.650218192354e-01 
PHASE_TRACE 3188 3.1870000000e+01 1 2 +8.667612140563e-03 +8.661972320000e-03 -3.126271690000e-04 -3.022521853970e-03 +1.237492434837e-02 +5.328501612167e-18 -9.872845372370e-02 +5.328501612167e-18 -9.872845372370e-02 -1.143494478793e-19 +9.345957966014e-05 +1.622968855602e-03 +8.445867836482e-02 +1.622968855602e-03 +8.445867836482e-02 -1.399552998367e-03 -1.801391430850e-03 -1.393914910000e-05 +5.391462650000e-05 -2.135188972939e-01 +6.158187671819e-03 +1.414213562373e+00 -1.138309049090e+01 -1.138309049090e+01 +1.077560533350e-02 +9.744582425904e+00 +9.744582425904e+00 -1.796954032020e+00 +1.154153645792e+01 -1.538680961726e-01 -1.831495794714e-03 -1.643335153598e-01 -1.643335153598e-01 
PHASE_TRACE 3189 3.1880000000e+01 1 2 +8.667453565067e-03 +8.661833070000e-03 -3.120884010000e-04 -3.023220554108e-03 +1.237451164949e-02 +1.635678031908e-17 -9.872837140613e-02 +1.635678031908e-17 -9.872837140613e-02 +1.432332713807e-18 +9.348759994721e-05 +1.623813443519e-03 +8.445968590089e-02 +1.623813443519e-03 +8.445968590089e-02 -1.399407110589e-03 -1.800686255805e-03 -1.390960760000e-05 +5.383905320000e-05 -2.134314218511e-01 +6.149822212522e-03 +1.414213562373e+00 -1.138331452105e+01 -1.138331452105e+01 +1.077905711256e-02 +9.744890479711e+00 +9.744890479711e+00 -1.796721812358e+00 +1.154161229207e+01 -1.538701598899e-01 -1.827430250943e-03 -1.636436344085e-01 -1.636436344085e-01 
PHASE_TRACE 3190 3.1890000000e+01 1 2 +8.667295359334e-03 +8.661694130000e-03 -3.115503880000e-04 -3.023919913872e-03 +1.237409974959e-02 +0.000000000000e+00 -9.872809188657e-02 +0.000000000000e+00 -9.872809188657e-02 -1.638161719990e-18 +9.347111370922e-05 +1.624678899018e-03 +8.446070159215e-02 +1.624678899018e-03 +8.446070159215e-02 -1.399241014854e-03 -1.799819431117e-03 -1.388037690000e-05 +5.376360850000e-05 -2.133252255742e-01 +6.141469090496e-03 +1.414213562373e+00 -1.138351525867e+01 -1.138351525867e+01 +1.077737682175e-02 +9.745199093905e+00 +9.745199093905e+00 -1.796489611554e+00 +1.154168870546e+01 -1.538705290274e-01 -1.823402413084e-03 -1.629521475408e-01 -1.629521475408e-01 
PHASE_TRACE 3191 3.1900000000e+01 1 2 +8.667137493215e-03 +8.661555470000e-03 -3.110131290000e-04 -3.024621363958e-03 +1.237368865732e-02 +0.000000000000e+00 -9.872768374780e-02 +0.000000000000e+00 -9.872768374780e-02 -9.232659125072e-20 +9.337487850499e-05 +1.625559949763e-03 +8.446172225280e-02 +1.625559949763e-03 +8.446172225280e-02 -1.399061414195e-03 -1.798897959169e-03 -1.385145530000e-05 +5.368828810000e-05 -2.132126740624e-01 +6.133127847834e-03 +1.414213562373e+00 -1.138370064997e+01 -1.138370064997e+01 +1.076650058806e-02 +9.745507912947e+00 +9.745507912947e+00 -1.796258213987e+00 +1.154176612693e+01 -1.538695304681e-01 -1.819412071780e-03 -1.622596501061e-01 -1.622596501061e-01 
PHASE_TRACE 3192 3.1910000000e+01 1 2 +8.666979976496e-03 +8.661417100000e-03 -3.104766220000e-04 -3.025325605752e-03 +1.237327841035e-02 +0.000000000000e+00 -9.872724705270e-02 +0.000000000000e+00 -9.872724705270e-02 -8.978549240896e-20 +9.318327471306e-05 +1.626447147556e-03 +8.446274305272e-02 +1.626447147556e-03 +8.446274305272e-02 -1.398878458196e-03 -1.798042314926e-03 -1.382284130000e-05 +5.361308790000e-05 -2.131077004298e-01 +6.124798020928e-03 +1.414213562373e+00 -1.138388221930e+01 -1.138388221930e+01 +1.074462679564e-02 +9.745816329698e+00 +9.745816329698e+00 -1.796028270817e+00 +1.154184460051e+01 -1.538678352350e-01 -1.815459031522e-03 -1.615672088025e-01 -1.615672088025e-01 
PHASE_TRACE 3193 3.1920000000e+01 1 2 +8.666822799048e-03 +8.661279010000e-03 -3.099408670000e-04 -3.026032413311e-03 +1.237286898590e-02 +1.102834083777e-17 -9.872688881210e-02 +1.102834083777e-17 -9.872688881210e-02 -8.470329472543e-20 +9.290412302537e-05 +1.627329185920e-03 +8.446375870242e-02 +1.627329185920e-03 +8.446375870242e-02 -1.398703227391e-03 -1.797357000756e-03 -1.379453320000e-05 +5.353800370000e-05 -2.130224012378e-01 +6.116479148883e-03 +1.414213562373e+00 -1.138407231914e+01 -1.138407231914e+01 +1.071265658214e-02 +9.746123698945e+00 +9.746123698945e+00 -1.795800154190e+00 +1.154192385313e+01 -1.538662913552e-01 -1.811543079524e-03 -1.608761063593e-01 -1.608761063593e-01 
PHASE_TRACE 3194 3.1930000000e+01 1 2 +8.666665970660e-03 +8.661141210000e-03 -3.094058620000e-04 -3.026740709867e-03 +1.237246035796e-02 +0.000000000000e+00 -9.872669676210e-02 +0.000000000000e+00 -9.872669676210e-02 -8.555032767268e-20 +9.256675687796e-05 +1.628195671765e-03 +8.446476474993e-02 +1.628195671765e-03 +8.446476474993e-02 -1.398545038102e-03 -1.796904897327e-03 -1.376652930000e-05 +5.346303150000e-05 -2.129640664656e-01 +6.108170780250e-03 +1.414213562373e+00 -1.138428105437e+01 -1.138428105437e+01 +1.067397179437e-02 +9.746429453733e+00 +9.746429453733e+00 -1.795573856271e+00 +1.154200331000e+01 -1.538657176035e-01 -1.807663997838e-03 -1.601875204606e-01 -1.601875204606e-01 
PHASE_TRACE 3195 3.1940000000e+01 1 2 +8.666509471175e-03 +8.661003680000e-03 -3.088716060000e-04 -3.027448809528e-03 +1.237205243752e-02 -8.179144389553e-18 -9.872671787688e-02 -8.179144389553e-18 -9.872671787688e-02 -1.605974467994e-18 +9.221482483964e-05 +1.629039671848e-03 +8.446575867178e-02 +1.629039671848e-03 +8.446575867178e-02 -1.398409137679e-03 -1.796691942741e-03 -1.373882790000e-05 +5.338816730000e-05 -2.129334042134e-01 +6.099872484154e-03 +1.414213562373e+00 -1.138451386951e+01 -1.138451386951e+01 +1.063360531918e-02 +9.746733297599e+00 +9.746733297599e+00 -1.795349002853e+00 +1.154208230045e+01 -1.538667000253e-01 -1.803821576321e-03 -1.595022408575e-01 -1.595022408575e-01 
PHASE_TRACE 3196 3.1950000000e+01 1 2 +8.666353310453e-03 +8.660866430000e-03 -3.083380990000e-04 -3.028154853033e-03 +1.237164517224e-02 +0.000000000000e+00 -9.872694687919e-02 +0.000000000000e+00 -9.872694687919e-02 -8.385626177818e-20 +9.189558900814e-05 +1.629859413896e-03 +8.446674049099e-02 +1.629859413896e-03 +8.446674049099e-02 -1.398295439137e-03 -1.796665626949e-03 -1.371142700000e-05 +5.331340700000e-05 -2.129243598548e-01 +6.091583798152e-03 +1.414213562373e+00 -1.138477014468e+01 -1.138477014468e+01 +1.059700711142e-02 +9.747035215337e+00 +9.747035215337e+00 -1.795124932910e+00 +1.154216014825e+01 -1.538694491550e-01 -1.800015563595e-03 -1.588204721092e-01 -1.588204721092e-01 
PHASE_TRACE 3197 3.1960000000e+01 1 2 +8.666197478260e-03 +8.660729450000e-03 -3.078053380000e-04 -3.028857250027e-03 +1.237123849046e-02 +0.000000000000e+00 -9.872732755879e-02 +0.000000000000e+00 -9.872732755879e-02 -7.030373462211e-20 +9.164834311614e-05 +1.630658715718e-03 +8.446771277102e-02 +1.630658715718e-03 +8.446771277102e-02 -1.398198534309e-03 -1.796727954203e-03 -1.368432500000e-05 +5.323874670000e-05 -2.129256115936e-01 +6.083304295732e-03 +1.414213562373e+00 -1.138504341295e+01 -1.138504341295e+01 +1.056870869397e-02 +9.747335530293e+00 +9.747335530293e+00 -1.794900869730e+00 +1.154223640002e+01 -1.538737472585e-01 -1.796245757903e-03 -1.581417823627e-01 -1.581417823627e-01 
PHASE_TRACE 3198 3.1970000000e+01 1 2 +8.666041974499e-03 +8.660592740000e-03 -3.072733240000e-04 -3.029555070727e-03 +1.237083236013e-02 +0.000000000000e+00 -9.872776656961e-02 +0.000000000000e+00 -9.872776656961e-02 -1.605974467994e-18 +9.149478853415e-05 +1.631446044323e-03 +8.446867998710e-02 +1.631446044323e-03 +8.446867998710e-02 -1.398109026404e-03 -1.796759433836e-03 -1.365751990000e-05 +5.316418260000e-05 -2.129233415644e-01 +6.075033555544e-03 +1.414213562373e+00 -1.138532291088e+01 -1.138532291088e+01 +1.055121318266e-02 +9.747634793759e+00 +9.747634793759e+00 -1.794676107679e+00 +1.154231090144e+01 -1.538790015294e-01 -1.792511912299e-03 -1.574652152380e-01 -1.574652152380e-01 
PHASE_TRACE 3199 3.1980000000e+01 1 2 +8.665886798932e-03 +8.660456300000e-03 -3.067420540000e-04 -3.030248280360e-03 +1.237042677935e-02 +0.000000000000e+00 -9.872815631892e-02 +0.000000000000e+00 -9.872815631892e-02 +1.455202603383e-18 +9.143372525148e-05 +1.632232442994e-03 +8.446964742974e-02 +1.632232442994e-03 +8.446964742974e-02 -1.398015837366e-03 -1.796648384578e-03 -1.363100970000e-05 +5.308971080000e-05 -2.129046247214e-01 +6.066771145522e-03 +1.414213562373e+00 -1.138559623154e+01 -1.138559623154e+01 +1.054438284349e-02 +9.747933661601e+00 +9.747933661601e+00 -1.794450184213e+00 +1.154238384581e+01 -1.538843900722e-01 -1.788813776744e-03 -1.567895158851e-01 -1.567895158851e-01 
PHASE_TRACE 3200 3.1990000000e+01 1 2 +8.665731941467e-03 +8.660320120000e-03 -3.062115290000e-04 -3.030937732943e-03 +1.237002176540e-02 +0.000000000000e+00 -9.872840133613e-02 +0.000000000000e+00 -9.872840133613e-02 -3.642241673193e-20 +9.144135658251e-05 +1.633028824410e-03 +8.447061990893e-02 +1.633028824410e-03 +8.447061990893e-02 -1.397908908533e-03 -1.796318305214e-03 -1.360479270000e-05 +5.301532740000e-05 -2.128605969104e-01 +6.058516638255e-03 +1.414213562373e+00 -1.138585237775e+01 -1.138585237775e+01 +1.054547397891e-02 +9.748232744486e+00 +9.748232744486e+00 -1.794222998179e+00 +1.154245574266e+01 -1.538890619772e-01 -1.785151140957e-03 -1.561134473776e-01 -1.561134473776e-01 
PHASE_TRACE 3201 3.2000000000e+01 1 2 +8.665577411932e-03 +8.660184210000e-03 -3.056817480000e-04 -3.031624980734e-03 +1.236961738716e-02 +8.179890820248e-18 -9.872844165859e-02 +8.179890820248e-18 -9.872844165859e-02 +1.465366998750e-18 +9.147713027665e-05 +1.633843300854e-03 +8.447160057680e-02 +1.633843300854e-03 +8.447160057680e-02 -1.397781679880e-03 -1.795746564349e-03 -1.357886660000e-05 +5.294102880000e-05 -2.127886199206e-01 +6.050269629880e-03 +1.414213562373e+00 -1.138608442044e+01 -1.138608442044e+01 +1.054981027120e-02 +9.748532427872e+00 +9.748532427872e+00 -1.793994826022e+00 +1.154252725389e+01 -1.538923480461e-01 -1.781523720768e-03 -1.554360853639e-01 -1.554360853639e-01 
PHASE_TRACE 3202 3.2010000000e+01 1 2 +8.665423190137e-03 +8.660048550000e-03 -3.051527090000e-04 -3.032311873472e-03 +1.236921368113e-02 +2.738893008225e-17 -9.872826750606e-02 +2.738893008225e-17 -9.872826750606e-02 -1.554305458212e-18 +9.149368222407e-05 +1.634679195315e-03 +8.447259015711e-02 +1.634679195315e-03 +8.447259015711e-02 -1.397632678157e-03 -1.794969985598e-03 -1.355322960000e-05 +5.286681110000e-05 -2.126929338518e-01 +6.042029700745e-03 +1.414213562373e+00 -1.138629125694e+01 -1.138629125694e+01 +1.055192945535e-02 +9.748832831261e+00 +9.748832831261e+00 -1.793766264701e+00 +1.154259909596e+01 -1.538939239789e-01 -1.777931294743e-03 -1.547570484154e-01 -1.547570484154e-01 
PHASE_TRACE 3203 3.2020000000e+01 1 2 +8.665269275950e-03 +8.659913140000e-03 -3.046244120000e-04 -3.033000119500e-03 +1.236881070728e-02 +0.000000000000e+00 -9.872792165267e-02 +0.000000000000e+00 -9.872792165267e-02 -3.388131789017e-20 +9.144844446535e-05 +1.635534227002e-03 +8.447358676985e-02 +1.635534227002e-03 +8.447358676985e-02 -1.397465892497e-03 -1.794075731077e-03 -1.352787950000e-05 +5.279267080000e-05 -2.125836065139e-01 +6.033796464536e-03 +1.414213562373e+00 -1.138647781930e+01 -1.138647781930e+01 +1.054692195565e-02 +9.749133728453e+00 +9.749133728453e+00 -1.793538076224e+00 +1.154267180468e+01 -1.538938918690e-01 -1.774373593791e-03 -1.540765918741e-01 -1.540765918741e-01 
PHASE_TRACE 3204 3.2030000000e+01 1 2 +8.665115679165e-03 +8.659777990000e-03 -3.040968550000e-04 -3.033690868931e-03 +1.236840851869e-02 +0.000000000000e+00 -9.872748892111e-02 +0.000000000000e+00 -9.872748892111e-02 -4.489274620448e-20 +9.131407256239e-05 +1.636401076936e-03 +8.447458639392e-02 +1.636401076936e-03 +8.447458639392e-02 -1.397289791995e-03 -1.793179935934e-03 -1.350281420000e-05 +5.271860420000e-05 -2.124740658490e-01 +6.025569504938e-03 +1.414213562373e+00 -1.138665387664e+01 -1.138665387664e+01 +1.053163358753e-02 +9.749434614826e+00 +9.749434614826e+00 -1.793311001418e+00 +1.154274561624e+01 -1.538927554887e-01 -1.770850355950e-03 -1.533955407396e-01 -1.533955407396e-01 
